4,9532409.185,5,0.00308746
9,11062124.92,4,0.003325977
13,11190317.79,3,0.003345193
16,9532409.185,2,0.00308746
18,9532409.185,3,0.00308746
21,8980202.539,5,0.002996699
26,9202975.67,4,0.003033641
30,9532409.185,4,0.00308746
34,9683309.781,4,0.003111802
38,11097769.45,4,0.003331331
42,11025749.15,4,0.003320504
46,8917390.44,4,0.0029862
50,9090525.514,4,0.00301505
54,12015391.68,5,0.003466323
59,9202975.67,4,0.003033641
63,8980202.539,4,0.002996699
67,8917390.44,4,0.0029862
71,8917390.44,4,0.0029862
75,8980202.539,4,0.002996699
79,11097769.45,5,0.003331331
84,11447174.13,4,0.003383367
88,11324122.26,4,0.003365133
92,7060924.418,4,0.00265724
96,8917390.44,4,0.0029862
100,9090525.514,4,0.00301505
104,11025749.15,4,0.003320504
108,9302990.126,4,0.00305008
112,7718627.432,5,0.002778242
117,13355372.42,5,0.0036545
122,9807151.707,3,0.003131637
125,8980202.539,5,0.002996699
130,9683309.781,3,0.003111802
133,9202975.67,5,0.003033641
138,11324122.26,4,0.003365133
142,11097769.45,4,0.003331331
146,8917390.44,2,0.0029862
148,5598791.283,2,0.002366177
150,8947488.923,4,0.002991235
154,9683309.781,5,0.003111802
159,11010517.49,3,0.00331821
162,11178324.87,5,0.0033434
167,8980202.539,3,0.002996699
170,9903942.494,5,0.003147053
175,11025749.15,4,0.003320504
179,9007285.579,5,0.003001214
184,13937454.99,3,0.00373329
187,9090525.514,5,0.00301505
192,11190317.79,4,0.003345193
196,8917390.44,4,0.0029862
200,8917390.44,4,0.0029862
204,9090525.514,4,0.00301505
208,9090525.514,4,0.00301505
212,11447174.13,5,0.003383367
217,8947488.923,4,0.002991235
221,8917390.44,4,0.0029862
225,8980202.539,4,0.002996699
229,11010517.49,5,0.00331821
234,9532409.185,4,0.00308746
238,9202975.67,4,0.003033641
242,11190317.79,4,0.003345193
246,7114781.223,4,0.002667355
250,11010517.49,4,0.00331821
254,8917390.44,4,0.0029862
258,7594785.505,5,0.002755864
263,9090525.514,4,0.00301505
267,11447174.13,3,0.003383367
270,9683309.781,5,0.003111802
275,15796959.09,4,0.003974539
279,11190317.79,4,0.003345193
283,9090525.514,4,0.00301505
287,9090525.514,5,0.00301505
292,11097769.45,3,0.003331331
295,9071841.735,1,0.00301195
296,5749691.878,4,0.002397852
300,8980202.539,4,0.002996699
304,11025749.15,4,0.003320504
308,10990352.13,4,0.00331517
312,11053180.96,4,0.003324632
316,8980202.539,4,0.002996699
320,9683309.781,5,0.003111802
325,11190317.79,4,0.003345193
329,10990352.13,4,0.00331517
333,8980202.539,4,0.002996699
337,11324122.26,5,0.003365133
342,9532409.185,4,0.00308746
346,9202975.67,4,0.003033641
350,11010517.49,4,0.00331821
354,10990352.13,4,0.00331517
358,11097769.45,4,0.003331331
362,9807151.707,4,0.003131637
366,5873533.804,1,0.002423537
367,10990352.13,3,0.00331517
370,9532409.185,5,0.00308746
375,11447174.13,3,0.003383367
378,9903942.494,5,0.003147053
383,9090525.514,4,0.00301505
387,11097769.45,4,0.003331331
391,11324122.26,5,0.003365133
396,11447174.13,4,0.003383367
400,9683309.781,4,0.003111802
404,11025749.15,3,0.003320504
407,7114781.223,2,0.002667355
409,7207286.504,4,0.002684639
413,9090525.514,3,0.00301505
416,11097769.45,5,0.003331331
421,9090525.514,3,0.00301505
424,11447174.13,5,0.003383367
429,11025749.15,4,0.003320504
433,8917390.44,4,0.0029862
437,8917390.44,5,0.0029862
442,11447174.13,4,0.003383367
446,9532409.185,4,0.00308746
450,12015391.68,4,0.003466323
454,9090525.514,4,0.00301505
458,11062124.92,4,0.003325977
462,10990352.13,4,0.00331517
466,9807151.707,4,0.003131637
470,11190317.79,5,0.003345193
475,9090525.514,4,0.00301505
479,9202975.67,4,0.003033641
483,11097769.45,4,0.003331331
487,10990352.13,4,0.00331517
491,9090525.514,5,0.00301505
496,9532409.185,4,0.00308746
500,11324122.26,3,0.003365133
503,11447174.13,5,0.003383367
508,9090525.514,4,0.00301505
512,8917390.44,4,0.0029862
516,7060924.418,4,0.00265724
520,9683309.781,5,0.003111802
525,8947488.923,4,0.002991235
529,11053180.96,4,0.003324632
533,9090525.514,4,0.00301505
537,13355372.42,4,0.0036545
541,11010517.49,4,0.00331821
