1.000000,1.258197
5.000000,1.423062
9.000000,1.289151
13.000000,1.290909
18.000000,1.387313
22.000000,1.276093
26.000000,1.398360
30.000000,1.421668
34.000000,1.250733
38.000000,1.309606
43.000000,1.357883
47.000000,1.249664
51.000000,1.399836
55.000000,1.376302
59.000000,1.344439
63.000000,1.339046
68.000000,1.281264
72.000000,1.236950
76.000000,1.410928
80.000000,1.342759
84.000000,1.359945
88.000000,1.351002
93.000000,1.230103
97.000000,1.226887
101.000000,1.383063
105.000000,1.333780
109.000000,1.333722
113.000000,1.329027
117.000000,1.237762
122.000000,1.346869
126.000000,1.336837
130.000000,1.315446
134.000000,1.362432
138.000000,1.324461
142.000000,1.221104
147.000000,1.329276
151.000000,1.325137
155.000000,1.260282
159.000000,1.381609
163.000000,1.309836
167.000000,1.226660
172.000000,1.352370
176.000000,1.312485
180.000000,1.360063
184.000000,1.380191
188.000000,1.239465
192.000000,1.210207
197.000000,1.358108
201.000000,1.280281
205.000000,1.376182
209.000000,1.385307
213.000000,1.298135
217.000000,1.265211
222.000000,1.298658
226.000000,1.182409
230.000000,1.416526
234.000000,1.357746
238.000000,1.302086
242.000000,1.288171
247.000000,1.276754
251.000000,1.204678
255.000000,1.425719
259.000000,1.296951
263.000000,1.333055
267.000000,1.306855
272.000000,1.250222
276.000000,1.350783
280.000000,1.385083
284.000000,1.251981
288.000000,1.343493
292.000000,1.258367
297.000000,1.224647
301.000000,1.360670
305.000000,1.360103
309.000000,1.263638
313.000000,1.361015
317.000000,1.231371
322.000000,1.215339
326.000000,1.423543
330.000000,1.334667
334.000000,1.387655
338.000000,1.347446
342.000000,1.207306
347.000000,1.225486
351.000000,1.336329
355.000000,1.323864
359.000000,1.382686
363.000000,1.336238
367.000000,1.292624
372.000000,1.340065
376.000000,1.312857
380.000000,1.293252
384.000000,1.378679
388.000000,1.341684
392.000000,1.261860
397.000000,1.314419
401.000000,1.271429
405.000000,1.215823
409.000000,1.386590
413.000000,1.316955
417.000000,1.276896
422.000000,1.337181
426.000000,1.296151
430.000000,1.371664
434.000000,1.386863
438.000000,1.243891
442.000000,1.270089
447.000000,1.338817
451.000000,1.250919
455.000000,1.378402
459.000000,1.397520
463.000000,1.215951
467.000000,1.342036
472.000000,1.293655
476.000000,1.203584
480.000000,1.418881
484.000000,1.348253
488.000000,1.337236
492.000000,1.366017
497.000000,1.245628
501.000000,1.193123
505.000000,1.391263
509.000000,1.301043
513.000000,1.339373
517.000000,1.348965
521.000000,1.228787
526.000000,1.341405
530.000000,1.320160
534.000000,1.300431
538.000000,1.372532
542.000000,1.328677
546.000000,1.213804
551.000000,1.348378
555.000000,1.293101
559.000000,1.274581
563.000000,1.369383
567.000000,1.294385
571.000000,1.250166
576.000000,1.348013
580.000000,1.285558
584.000000,1.404245
588.000000,1.382115
592.000000,1.246524
596.000000,1.219935
601.000000,1.337247
605.000000,1.279296
609.000000,1.370962
613.000000,1.356551
617.000000,1.075363
621.000000,1.306745
626.000000,1.327101
630.000000,1.240717
634.000000,1.422098
638.000000,1.372316
642.000000,1.345294
646.000000,1.260470
651.000000,1.267863
655.000000,1.181303
659.000000,1.426653
663.000000,1.370423
667.000000,1.323221
671.000000,1.300795
676.000000,1.284282
680.000000,1.328660
684.000000,1.408608
688.000000,1.266350
692.000000,1.306840
696.000000,1.290180
701.000000,1.222380
705.000000,1.335780
709.000000,1.390222
713.000000,1.245637
717.000000,1.341375
721.000000,1.271326
726.000000,1.220781
730.000000,1.373163
734.000000,1.353635
738.000000,1.392337
742.000000,1.382166
746.000000,1.204861
751.000000,1.222477
755.000000,1.384274
759.000000,1.299974
763.000000,1.403000
767.000000,1.361878
771.000000,1.297954
776.000000,1.335624
780.000000,1.306291
784.000000,1.268882
788.000000,1.431410
792.000000,1.345313
796.000000,1.320733
801.000000,1.329960
805.000000,1.266987
809.000000,1.260701
813.000000,1.415194
817.000000,1.309541
821.000000,1.292201
826.000000,1.326940
830.000000,1.276493
834.000000,1.389322
838.000000,1.389491
842.000000,1.274912
846.000000,1.303046
851.000000,1.318599
855.000000,1.262329
859.000000,1.349228
863.000000,1.373678
867.000000,1.240969
871.000000,1.302898
875.000000,1.277108
880.000000,1.254333
884.000000,1.361889
888.000000,1.360368
892.000000,1.354176
896.000000,1.357291
900.000000,1.214868
905.000000,1.198906
909.000000,1.348387
913.000000,1.334592
917.000000,1.335315
921.000000,1.355976
925.000000,1.244986
930.000000,1.306359
934.000000,1.337104
938.000000,1.261994
942.000000,1.347963
946.000000,1.336061
950.000000,1.229304
955.000000,1.343414
959.000000,1.316764
963.000000,1.254441
967.000000,1.412402
971.000000,1.279700
975.000000,1.256897
980.000000,1.392633
984.000000,1.286875
988.000000,1.410774
992.000000,1.387534
996.000000,1.254222
1000.000000,1.267852
1005.000000,1.356225
1009.000000,1.249009
1013.000000,1.411512
1017.000000,1.380950
1021.000000,1.206949
1025.000000,1.300150
1030.000000,1.279739
1034.000000,1.214201
1038.000000,1.466315
1042.000000,1.359273
1046.000000,1.349187
1050.000000,1.304212
1055.000000,1.236523
1059.000000,1.219258
1063.000000,1.392575
1067.000000,1.313324
1071.000000,1.330285
1075.000000,1.323701
1080.000000,1.263461
1084.000000,1.349787
1088.000000,1.345715
1092.000000,1.316333
1096.000000,1.335114
1100.000000,1.334628
1105.000000,1.254121
1109.000000,1.339484
1113.000000,1.346165
1117.000000,1.256225
1121.000000,1.363083
1125.000000,1.320224
1129.000000,1.222032
1134.000000,1.358076
1138.000000,1.320539
1142.000000,1.407469
1146.000000,1.394623
1150.000000,1.260576
1154.000000,1.217821
1159.000000,1.352570
1163.000000,1.278119
1167.000000,1.390654
1171.000000,1.378755
1175.000000,1.227515
1179.000000,1.280582
1184.000000,1.317083
1188.000000,1.206159
1192.000000,1.438949
1196.000000,1.370065
1200.000000,1.317145
1204.000000,1.302518
1209.000000,1.307449
1213.000000,1.217216
1217.000000,1.432296
1221.000000,1.343137
1225.000000,1.320964
1229.000000,1.301717
1234.000000,1.278995
1238.000000,1.354714
1242.000000,1.396793
1246.000000,1.253525
1250.000000,1.352514
1254.000000,1.279500
1259.000000,1.243301
1263.000000,1.362681
1267.000000,1.360918
1271.000000,1.244038
1275.000000,1.349927
1279.000000,1.266638
1284.000000,1.248835
1288.000000,1.351460
1292.000000,1.352964
1296.000000,1.423409
1300.000000,1.365943
1304.000000,1.220856
1309.000000,1.239907
1313.000000,1.348197
1317.000000,1.331496
1321.000000,1.405490
1325.000000,1.354323
1329.000000,1.033959
1334.000000,1.335089
1338.000000,1.331728
1342.000000,1.299258
1346.000000,1.406249
1350.000000,1.346035
1354.000000,1.306369
1359.000000,1.322981
1363.000000,1.291318
1367.000000,1.230145
1371.000000,1.433127
1375.000000,1.335197
1379.000000,1.314716
1384.000000,1.353384
1388.000000,1.305286
1392.000000,1.346048
1396.000000,1.431193
1400.000000,1.282868
1404.000000,1.318373
1409.000000,1.339095
1413.000000,1.261659
1417.000000,1.343511
1421.000000,1.424264
1425.000000,1.256785
1429.000000,1.351402
1433.000000,1.267604
1438.000000,1.224819
1442.000000,1.378903
1446.000000,1.362999
1450.000000,1.370482
1454.000000,1.399707
1458.000000,1.192705
1463.000000,1.216006
1467.000000,1.399050
1471.000000,1.329411
1475.000000,1.411910
1479.000000,1.340072
1483.000000,1.236739
1488.000000,1.337693
1492.000000,1.330431
1496.000000,1.296697
1500.000000,1.382791
1504.000000,1.322296
1508.000000,1.256786
1513.000000,1.362707
1517.000000,1.287432
1521.000000,1.261998
1525.000000,1.394060
1529.000000,1.295406
1533.000000,1.275695
1538.000000,1.344934
1542.000000,1.289483
1546.000000,1.405314
1550.000000,1.377916
1554.000000,1.261918
1558.000000,1.258551
1563.000000,1.324454
1567.000000,1.256508
1571.000000,1.364750
1575.000000,1.381659
1579.000000,1.285277
1583.000000,1.252790
1588.000000,1.319098
1592.000000,1.237172
1596.000000,1.379558
1600.000000,1.386414
1604.000000,1.344382
1608.000000,1.339577
1613.000000,1.261605
1617.000000,1.206921
1621.000000,1.374209
1625.000000,1.361523
1629.000000,1.347932
1633.000000,1.363290
1637.000000,1.243625
1642.000000,1.324040
1646.000000,1.338526
1650.000000,1.287805
1654.000000,1.354438
1658.000000,1.349352
1662.000000,1.230591
1667.000000,1.334395
1671.000000,1.309343
1675.000000,1.256950
1679.000000,1.405887
1683.000000,1.313897
1687.000000,1.247963
1692.000000,1.383124
1696.000000,1.277542
1700.000000,1.397162
1704.000000,1.411420
1708.000000,1.249732
1712.000000,1.246554
1717.000000,1.343915
1721.000000,1.265991
1725.000000,1.418527
1729.000000,1.363997
1733.000000,1.219624
1737.000000,1.311509
1742.000000,1.291122
1746.000000,1.239226
1750.000000,1.406881
1754.000000,1.372670
1758.000000,1.349225
1762.000000,1.319679
1767.000000,1.249264
1771.000000,1.215995
1775.000000,1.406248
1779.000000,1.336406
1783.000000,1.336674
1787.000000,1.320391
1792.000000,1.261682
1796.000000,1.352818
1800.000000,1.360869
1804.000000,1.299729
1808.000000,1.323754
1812.000000,1.328337
1816.000000,1.222398
1821.000000,1.313834
1825.000000,1.311622
1829.000000,1.260332
1833.000000,1.380794
1837.000000,1.343249
1841.000000,1.245535
1846.000000,1.378555
1850.000000,1.329216
1854.000000,1.419711
1858.000000,1.402294
1862.000000,1.286189
1866.000000,1.227399
1871.000000,1.366937
1875.000000,1.262494
1879.000000,1.420125
1883.000000,1.422484
1887.000000,1.231185
1891.000000,1.282119
1896.000000,1.345403
1900.000000,1.221338
1904.000000,1.424807
1908.000000,1.343366
1912.000000,1.337484
1916.000000,1.327767
1921.000000,1.295760
1925.000000,1.218214
1929.000000,1.453214
1933.000000,1.313632
1937.000000,1.342446
1941.000000,1.337707
1946.000000,1.284204
1950.000000,1.364782
1954.000000,1.401663
1958.000000,1.278396
1962.000000,1.348446
1966.000000,1.306979
1971.000000,1.257623
1975.000000,1.355079
1979.000000,1.350631
1983.000000,1.241322
1987.000000,1.361516
1991.000000,1.292927
1995.000000,1.232459
2000.000000,1.344445
2004.000000,1.326363
2008.000000,1.421785
2012.000000,1.375168
2016.000000,1.256659
2020.000000,1.230332
2025.000000,1.341256
2029.000000,1.296732
2033.000000,1.400762
2037.000000,1.365786
2041.000000,1.182328
2046.000000,1.405908
2050.000000,1.330097
2054.000000,1.256348
2058.000000,1.434088
2062.000000,1.391487
2066.000000,1.346385
2070.000000,1.287955
2075.000000,1.304483
2079.000000,1.220701
2083.000000,1.441851
2087.000000,1.356183
2091.000000,1.348365
2095.000000,1.309995
2100.000000,1.308601
2104.000000,1.354609
2108.000000,1.433315
2112.000000,1.280280
2116.000000,1.325593
2120.000000,1.308246
2125.000000,1.258887
2129.000000,1.348226
2133.000000,1.403242
2137.000000,1.275511
2141.000000,1.376633
2145.000000,1.291803
2150.000000,1.222902
2154.000000,1.402898
2158.000000,1.353038
2162.000000,1.416471
2166.000000,1.395261
2170.000000,1.225424
2174.000000,1.205497
2179.000000,1.382671
2183.000000,1.296570
2187.000000,1.427536
2191.000000,1.368025
2195.000000,1.018420
2200.000000,1.365553
2204.000000,1.326705
2208.000000,1.252751
2212.000000,1.425025
2216.000000,1.336708
2220.000000,1.309844
2225.000000,1.344524
2229.000000,1.291889
2233.000000,1.240816
2237.000000,1.443960
2241.000000,1.346356
2245.000000,1.338317
2249.000000,1.306198
2254.000000,1.278659
2258.000000,1.382066
2262.000000,1.403359
2266.000000,1.323928
2270.000000,1.326794
2274.000000,1.299168
2279.000000,1.282589
2283.000000,1.351307
2287.000000,1.394574
2291.000000,1.308539
2295.000000,1.310559
2299.000000,1.300638
2304.000000,1.268922
2308.000000,1.389142
2312.000000,1.414793
2316.000000,1.382694
2320.000000,1.367703
2324.000000,1.230117
2329.000000,1.203653
2333.000000,1.375022
2337.000000,1.343280
2341.000000,1.374797
2345.000000,1.374875
2349.000000,1.296154
2354.000000,1.313861
2358.000000,1.335884
2362.000000,1.251701
2366.000000,1.376771
2370.000000,1.347403
2374.000000,1.288650
2379.000000,1.347253
2383.000000,1.304548
2387.000000,1.217151
2391.000000,1.440913
2395.000000,1.310178
2399.000000,1.305088
2404.000000,1.357630
2408.000000,1.269878
2412.000000,1.357925
2416.000000,1.394182
2420.000000,1.258502
2424.000000,1.328866
2429.000000,1.313002
2433.000000,1.242120
2437.000000,1.352646
2441.000000,1.345984
2445.000000,1.222912
2449.000000,1.353474
2453.000000,1.202394
2458.000000,1.166592
2462.000000,1.353634
2466.000000,1.304676
2470.000000,1.320412
2474.000000,1.310055
2478.000000,1.142580
2483.000000,1.133018
2487.000000,1.292025
2491.000000,1.298316
2495.000000,1.355159
2499.000000,1.315179
2503.000000,1.217201
2508.000000,1.234773
2512.000000,1.224139
2516.000000,1.253998
2520.000000,1.356293
2524.000000,1.299602
2528.000000,1.235618
2533.000000,1.218326
2537.000000,1.199314
2541.000000,1.188225
2545.000000,1.374008
2549.000000,1.285762
2553.000000,1.259291
2558.000000,1.261689
2562.000000,1.218831
2566.000000,1.348953
2570.000000,1.398037
2574.000000,1.260705
2578.000000,1.257894
2582.000000,1.238464
2587.000000,1.171517
2591.000000,1.352710
2595.000000,1.412774
2599.000000,1.206994
2603.000000,1.343612
2607.000000,1.181025
2612.000000,1.130818
2616.000000,1.345195
2620.000000,1.341281
2624.000000,1.350118
2628.000000,1.358989
2632.000000,1.147999
2637.000000,1.125393
2641.000000,1.346893
2645.000000,1.306475
2649.000000,1.381750
2653.000000,1.343596
2657.000000,1.229873
2662.000000,1.287572
2666.000000,1.308188
2670.000000,1.264110
2674.000000,1.418893
2678.000000,1.333237
2682.000000,1.245998
2687.000000,1.299401
2691.000000,1.263003
2695.000000,1.273599
2699.000000,1.398848
2703.000000,1.313696
2707.000000,1.298064
2712.000000,1.324380
2716.000000,1.279138
2720.000000,1.436483
2724.000000,1.413044
2728.000000,1.265828
2732.000000,1.289227
2737.000000,1.312648
2741.000000,1.262537
2745.000000,1.384038
2749.000000,1.385023
2753.000000,1.243168
2757.000000,1.371790
2762.000000,1.276693
2766.000000,1.230053
2770.000000,1.385035
2774.000000,1.396564
2778.000000,1.348811
2782.000000,1.356368
2787.000000,1.259224
2791.000000,1.207614
2795.000000,1.389063
2799.000000,1.369865
2803.000000,1.377135
2807.000000,1.387909
2811.000000,1.249503
2816.000000,1.344024
2820.000000,1.361352
2824.000000,1.268870
2828.000000,1.377709
2832.000000,1.393770
2836.000000,1.249193
2841.000000,1.361419
2845.000000,1.333414
2849.000000,1.271795
2853.000000,1.408226
2857.000000,1.313883
2861.000000,1.265387
2866.000000,1.395230
2870.000000,1.291268
2874.000000,1.423171
2878.000000,1.445772
2882.000000,1.255512
2886.000000,1.281556
2891.000000,1.386001
2895.000000,1.256251
2899.000000,1.422741
2903.000000,1.404227
2907.000000,1.013762
2911.000000,1.366997
2916.000000,1.321661
2920.000000,1.262291
2924.000000,1.466302
2928.000000,1.424988
2932.000000,1.383655
2936.000000,1.365162
2941.000000,1.272801
2945.000000,1.264258
2949.000000,1.418550
2953.000000,1.357116
2957.000000,1.394482
2961.000000,1.367208
2965.000000,1.273275
2970.000000,1.363638
2974.000000,1.348892
2978.000000,1.330615
2982.000000,1.375102
2986.000000,1.364452
2990.000000,1.266732
2995.000000,1.355129
2999.000000,1.320708
3003.000000,1.312064
3007.000000,1.395887
3011.000000,1.365646
3015.000000,1.282026
3020.000000,1.393901
3024.000000,1.337949
3028.000000,1.437232
3032.000000,1.420535
3036.000000,1.284976
3040.000000,1.261486
3045.000000,1.374266
3049.000000,1.307563
3053.000000,1.419783
3057.000000,1.430331
3061.000000,1.380894
3065.000000,1.319030
3070.000000,1.325780
3074.000000,1.212526
3078.000000,1.403036
3082.000000,1.347734
3086.000000,1.346444
3090.000000,1.345130
3095.000000,1.282265
3099.000000,1.196156
3103.000000,1.457185
3107.000000,1.342684
3111.000000,1.339534
3115.000000,1.342135
3120.000000,1.261792
3124.000000,1.338697
3128.000000,1.357037
3132.000000,1.271307
3136.000000,1.375041
3140.000000,1.343429
3144.000000,1.223186
3149.000000,1.366123
3153.000000,1.318767
3157.000000,1.273199
3161.000000,1.402663
3165.000000,1.288474
3169.000000,1.249598
3174.000000,1.385732
3178.000000,1.299554
3182.000000,1.432645
3186.000000,1.371082
3190.000000,1.261221
3194.000000,1.234466
3199.000000,1.340380
3203.000000,1.273909
3207.000000,1.407325
3211.000000,1.363564
3215.000000,1.374811
3219.000000,1.294433
3224.000000,1.297602
3228.000000,1.244449
3232.000000,1.408979
3236.000000,1.372178
3240.000000,1.350816
3244.000000,1.314063
3249.000000,1.286737
3253.000000,1.213188
3257.000000,1.454401
3261.000000,1.353878
3265.000000,1.349922
3269.000000,1.339561
3274.000000,1.318693
3278.000000,1.349641
3282.000000,1.436857
3286.000000,1.293077
3290.000000,1.349941
3294.000000,1.349436
3299.000000,1.297255
3303.000000,1.355771
3307.000000,1.398933
3311.000000,1.260273
3315.000000,1.403152
3319.000000,1.282265
3323.000000,1.206308
3328.000000,1.379458
3332.000000,1.332112
3336.000000,1.399280
3340.000000,1.426661
3344.000000,1.265657
3348.000000,1.241556
3353.000000,1.400138
3357.000000,1.306734
3361.000000,1.454680
3365.000000,1.377125
3369.000000,1.360131
3373.000000,1.378293
3378.000000,1.324342
3382.000000,1.260632
3386.000000,1.488171
3390.000000,1.374692
3394.000000,1.354523
3398.000000,1.310060
3403.000000,1.288658
3407.000000,1.239994
3411.000000,1.455729
3415.000000,1.341253
3419.000000,1.380377
