-0.00232827,0.00161931,4.90879698,0.32268920,0.00007366
-0.00167034,0.00161931,1.57012488,0.39670633,0.00093793
-0.00101241,0.00227724,2.25634637,0.63652187,0.00577248
-0.00167034,0.00161931,8.64882685,0.58191367,0.02297298
-0.00232827,0.00129034,8.35604482,0.35328295,0.06665236
-0.00167034,0.00161931,0.94213043,0.37992912,0.15040719
-0.00134138,0.00227724,-1.48234214,0.54177993,0.27446392
-0.00199931,0.00161931,5.10880849,0.58553228,0.41524143
-0.00232827,0.00161931,6.55132760,0.34637468,0.53027686
-0.00167034,0.00161931,-0.28096167,0.31907058,0.58145691
-0.00167034,0.00194827,-4.13906688,0.50888342,0.56083527
-0.00167034,0.00194827,2.22937122,0.55296474,0.49641007
-0.00232827,0.00129034,5.18348385,0.33453194,0.43203098
-0.00265724,0.00129034,-0.97047244,0.25590929,0.39925983
-0.00101241,0.00194827,-6.12207550,0.47368416,0.40298490
-0.00167034,0.00194827,-0.99744757,0.49967240,0.42616799
-0.00265724,0.00129034,3.01362474,0.36413879,0.44475632
-0.00199931,0.00129034,-1.89749618,0.26972582,0.44277126
0.00096138,0.00096138,-8.52551237,0.00063241,0.42075567
-0.00068345,0.00161931,-5.17892852,0.55296474,0.39242638
-0.00167034,0.00129034,-0.54939715,0.42335250,0.37093103
-0.00134138,0.00161931,-4.56803842,0.40591736,0.35699433
0.00063241,0.00063241,-8.57650248,0.00063241,0.34183001
0.00030345,0.00096138,-8.65084936,0.00063241,0.32133067
0.00260620,0.00161931,-8.67617993,0.52598960,0.30295912
0.00129034,0.00063241,-8.66170532,0.00096138,0.29519513
0.00063241,0.00096138,-8.72980181,0.00063241,0.29302307
0.00096138,0.00096138,-8.77158082,0.56349162,0.27948784
0.00589585,0.00129034,-3.44462031,0.29900371,0.24308781
0.00556689,0.00096138,-3.15973616,0.13715291,0.19201667
0.00063241,0.00096138,-8.68670693,0.00063241,0.15142433
0.00063241,0.00129034,-8.73144665,-0.00002552,0.14616244
0.00457999,0.00096138,-3.59068103,0.36611258,0.18079326
0.00326413,0.00030345,-1.28923961,0.18715559,0.23115860
0.00063241,0.00096138,-7.78599203,0.25623826,0.25781542
0.00063241,0.00063241,-8.64065133,0.00096138,0.23570662
0.00227724,0.00096138,-3.40119685,0.38782428,0.17624782
0.00161931,0.00063241,0.21972313,0.25360654,0.12021799
0.00161931,0.00096138,-5.84278279,0.21774934,0.10610337
0.00063241,0.00096138,-8.53636833,0.00030345,0.14191122
0.00161931,0.00096138,-4.12228963,0.41414148,0.20308756
0.00030345,0.00030345,0.96186834,0.30426715,0.25339827
0.00063241,0.00063241,-3.39823616,0.18090526,0.26907844
0.00129034,0.00096138,-8.47024568,0.00030345,0.25076862
0.00030345,0.00129034,-4.42000374,0.47039451,0.21924347
-0.00068345,0.00030345,1.52801733,0.35953328,0.19917950
-0.00068345,-0.00002552,-1.33364990,0.17004941,0.20214770
0.00096138,0.00030345,-8.05541677,-0.00035448,0.22193980
0.00030345,0.00096138,-5.33321372,0.26610721,0.24422763
-0.00134138,0.00030345,1.55565041,0.23057898,0.25813893
-0.00101241,0.00063241,0.31676783,0.08813712,0.25891541
-0.00035448,0.00129034,-7.05502604,-0.01614480,0.24499404
-0.00002552,0.00129034,-6.09181056,-0.05660751,0.21760916
-0.00134138,0.00063241,1.33590168,0.07925506,0.18208696
-0.00167034,-0.00002552,1.35465269,0.13912670,0.14523101
-0.00068345,0.00063241,-6.10924580,0.27729202,0.11039766
-0.00035448,0.00129034,-7.94718630,0.40427253,0.07775369
-0.00134138,0.00161931,-1.19449766,0.38354773,0.05126122
-0.00134138,0.00129034,-0.58821503,0.28979269,0.04410558
0.00063241,0.00063241,-8.40017543,0.00096138,0.07365768
0.00063241,0.00096138,-8.47945680,0.00096138,0.14664148
0.00194827,0.00129034,-6.01713511,0.57763712,0.24549947
0.00161931,0.00096138,-4.52362802,0.44045869,0.32967346
0.00063241,0.00063241,-8.53176277,0.00096138,0.35752150
0.00063241,0.00096138,-8.59558265,0.00063241,0.31724691
0.00622482,0.00161931,-7.85178560,0.55987301,0.24046074
0.00490896,0.00161931,-4.68778205,0.40164081,0.18078181
0.00063241,0.00063241,-8.59360884,0.00096138,0.17321643
0.00096138,0.00096138,-8.65808667,0.00096138,0.21164311
0.00721171,0.00129034,-8.56597549,0.51447583,0.26171922
0.00523792,0.00096138,-3.53936240,0.34111124,0.29013606
0.00490896,0.00096138,-7.16194044,0.33913745,0.28370549
0.00030345,0.00096138,-8.64459896,0.00096138,0.25191609
0.00622482,0.00129034,-8.69098352,0.53881924,0.21922344
0.00523792,0.00063241,-2.68569698,0.35426984,0.21054704
0.00425103,0.00096138,-4.30256291,0.22926312,0.23495955
0.00096138,0.00096138,-8.61236004,0.00096138,0.27951340
0.00063241,0.00129034,-8.64986245,0.48519794,0.31952179
0.00359310,0.00096138,-2.20310488,0.39045600,0.33555392
0.00293517,0.00063241,-2.17744559,0.21610452,0.32317345
0.00063241,0.00063241,-8.53209174,0.00063241,0.29247570
0.00063241,0.00063241,-8.57156795,0.45394625,0.26170236
0.00161931,0.00129034,-1.85933622,0.40394357,0.24706441
0.00129034,0.00063241,-0.19970730,0.25525136,0.25247244
0.00161931,0.00129034,-6.62506591,0.31610990,0.26812409
0.00063241,0.00096138,-8.49557625,0.29045062,0.28112256
0.00129034,0.00096138,-1.54879310,0.43585318,0.28740733
-0.00002552,0.00063241,1.60071864,0.29604303,0.29264065
0.00063241,0.00063241,-4.33940709,0.26084377,0.30338491
0.00063241,0.00129034,-8.40445202,0.22038107,0.31965261
0.00063241,0.00096138,-1.77512113,0.45460418,0.33506642
-0.00068345,0.00063241,2.55406001,0.32367609,0.34185724
-0.00035448,0.00096138,-2.14685182,0.21248590,0.33602899
-0.00002552,0.00030345,-7.22411528,0.47171037,0.32047013
0.00030345,0.00129034,-2.35738959,0.51447583,0.30438047
-0.00101241,0.00063241,2.87710406,0.37334982,0.29838186
-0.00101241,0.00096138,-0.54808129,0.20590660,0.30859905
-0.00002552,0.00063241,-6.55170626,0.45164350,0.33406390
-0.00068345,0.00096138,-3.39494651,0.57434747,0.36749924
-0.00134138,0.00063241,2.92842267,0.46381521,0.39762488
-0.00068345,0.00096138,1.13457502,0.27268651,0.41403710
-0.00035448,0.00129034,-5.67797054,0.46282831,0.41445845
-0.00035448,0.00161931,-4.38019886,0.61217845,0.40770443
-0.00134138,0.00063241,2.67281652,0.53585856,0.40684445
